"bio_year","latitude_rounded","longitude_rounded","slf_present","slf_established","DistToIntro"
2014,40.3964,-77,FALSE,FALSE,112.463748341564
2014,40.3964,-76.94118,FALSE,FALSE,107.471780716035
2014,40.3964,-75.8,FALSE,FALSE,10.7867271735609
2014,40.3964,-75.74118,FALSE,FALSE,5.96762156601172
2014,40.3964,-75.72941,FALSE,FALSE,5.04409151469728
2014,40.3964,-75.71765,FALSE,FALSE,4.15641083444865
2014,40.3964,-75.70588,TRUE,TRUE,3.33125998811876
2014,40.3964,-75.69412,TRUE,TRUE,2.6302061180081
2014,40.3964,-75.68235,TRUE,TRUE,2.17502109758847
2014,40.3964,-75.65882,TRUE,TRUE,2.51855725750127
2014,40.3964,-75.64706,TRUE,FALSE,3.18424574700289
2014,40.3964,-75.63529,TRUE,FALSE,3.99180844320793
2014,40.3964,-75.62353,FALSE,FALSE,4.87017703011353
2014,40.3964,-75.61176,FALSE,FALSE,5.78834415520856
2014,40.3964,-75.57647,FALSE,FALSE,8.64950842815072
2014,40.40541,-75.81176,FALSE,FALSE,11.6307353209086
2014,40.40541,-75.76471,FALSE,FALSE,7.66390409321593
2014,40.40541,-75.72941,FALSE,FALSE,4.7175097371621
2014,40.40541,-75.71765,FALSE,FALSE,3.75351552347172
2014,40.40541,-75.70588,TRUE,TRUE,2.81269347566328
2014,40.40541,-75.69412,TRUE,TRUE,1.93196606938175
2014,40.40541,-75.67059,TRUE,TRUE,1.16362936363834
2014,40.40541,-75.65882,TRUE,TRUE,1.77699633356476
2014,40.40541,-75.64706,TRUE,FALSE,2.63694902521018
2014,40.40541,-75.63529,FALSE,FALSE,3.57041191181805
2014,40.40541,-75.58824,FALSE,FALSE,7.47324000205526
2014,40.41441,-77.01176,FALSE,FALSE,113.427441222498
2014,40.41441,-76.92941,FALSE,FALSE,106.438185209423
2014,40.41441,-76.08235,FALSE,FALSE,34.5450165455103
2014,40.41441,-75.84706,FALSE,FALSE,14.5750031787196
2014,40.41441,-75.70588,TRUE,FALSE,2.59371678721594
2014,40.41441,-75.68235,TRUE,FALSE,0.602069100241348
2014,40.41441,-75.67059,TRUE,TRUE,0.413556465783555
2014,40.41441,-75.65882,TRUE,TRUE,1.4051588379181
2014,40.41441,-75.64706,TRUE,FALSE,2.40203037545741
2014,40.41441,-75.63529,FALSE,FALSE,3.40048807275715
2014,40.41441,-75.61176,FALSE,FALSE,5.39713163090107
2014,40.41441,-75.6,TRUE,FALSE,6.39513728923877
2014,40.42342,-76.11765,FALSE,FALSE,37.5494522044705
2014,40.42342,-75.71765,TRUE,TRUE,3.70392029693695
2014,40.42342,-75.68235,TRUE,TRUE,1.08582118318457
2014,40.42342,-75.67059,TRUE,TRUE,0.993768046069547
2014,40.42342,-75.65882,TRUE,TRUE,1.67056181497314
2014,40.42342,-75.64706,FALSE,FALSE,2.5662324700587
2014,40.42342,-75.63529,TRUE,TRUE,3.51828729564202
2014,40.42342,-75.62353,FALSE,FALSE,4.48991342495083
2014,40.42342,-75.61176,FALSE,FALSE,5.47190214762268
2014,40.43243,-75.74118,FALSE,FALSE,5.9044759543328
2014,40.43243,-75.72941,FALSE,FALSE,4.96976973073751
2014,40.43243,-75.71765,FALSE,FALSE,4.06643062068896
2014,40.43243,-75.69412,FALSE,FALSE,2.48668742115517
2014,40.43243,-75.67059,TRUE,TRUE,1.95092440714305
2014,40.43243,-75.65882,TRUE,FALSE,2.36834695505536
2014,40.43243,-75.64706,TRUE,TRUE,3.06648549597637
2014,40.43243,-75.63529,TRUE,FALSE,3.89812221472424
2014,40.43243,-75.62353,FALSE,FALSE,4.79325522975402
2014,40.44144,-75.85882,FALSE,FALSE,15.8392059147616
2014,40.44144,-75.82353,FALSE,FALSE,12.9072475567209
2014,40.44144,-75.77647,FALSE,FALSE,9.06142164487382
2014,40.44144,-75.71765,FALSE,FALSE,4.62111293217987
2014,40.44144,-75.68235,FALSE,FALSE,2.96951398466178
2014,40.44144,-75.65882,TRUE,FALSE,3.22945077612776
2014,40.44144,-75.64706,FALSE,FALSE,3.77135412479594
2014,40.44144,-75.6,TRUE,FALSE,7.02403616329435
2014,40.44144,-75.57647,FALSE,FALSE,8.88000976160258
2014,40.45045,-77.02353,FALSE,FALSE,114.462610528325
2014,40.45045,-75.89412,FALSE,FALSE,18.9712291419518
2014,40.45045,-75.82353,FALSE,FALSE,13.1680857016617
2014,40.45045,-75.78824,FALSE,FALSE,10.3469602176547
2014,40.45045,-75.76471,FALSE,FALSE,8.53183990643565
2014,40.45045,-75.72941,FALSE,FALSE,6.02794238846585
2014,40.45045,-75.71765,FALSE,FALSE,5.30806133856954
2014,40.45045,-75.68235,FALSE,FALSE,3.95480938967774
2014,40.45045,-75.62353,TRUE,FALSE,5.88330128174164
2014,40.45946,-75.81176,FALSE,FALSE,12.5732457002597
2014,40.45946,-75.8,FALSE,FALSE,11.661200912985
2014,40.45946,-75.78824,FALSE,FALSE,10.7643808956875
2014,40.45946,-75.77647,FALSE,FALSE,9.88619312514753
2014,40.45946,-75.75294,FALSE,FALSE,8.21349860400312
2014,40.45946,-75.74118,TRUE,TRUE,7.43760703492373
2014,40.45946,-75.72941,FALSE,FALSE,6.71995857962459
2014,40.45946,-75.71765,FALSE,FALSE,6.08262761562872
2014,40.45946,-75.69412,FALSE,FALSE,5.16238901672601
2014,40.45946,-75.65882,FALSE,FALSE,5.1064609459796
2014,40.45946,-75.47059,FALSE,FALSE,18.0529532545138
2014,40.46847,-75.77647,FALSE,FALSE,10.4189043649473
2014,40.46847,-75.76471,FALSE,FALSE,9.61395266518921
2014,40.46847,-75.74118,FALSE,FALSE,8.13267591981512
2014,40.46847,-75.72941,FALSE,FALSE,7.48208657633103
2014,40.46847,-75.70588,FALSE,FALSE,6.45378637182062
2014,40.47748,-76.84706,FALSE,FALSE,99.6423839596478
2014,40.47748,-75.75294,FALSE,FALSE,9.54490362807453
2014,40.47748,-75.72941,FALSE,FALSE,8.29502426174175
2014,40.47748,-75.52941,FALSE,FALSE,14.1785391482442
2014,40.48649,-75.83529,FALSE,FALSE,15.7067172485426
2014,40.48649,-75.67059,FALSE,FALSE,7.92208977626185
2014,40.48649,-75.65882,FALSE,FALSE,8.03498746132982
2014,40.48649,-75.52941,FALSE,FALSE,14.6915333537505
2014,40.48649,-75.51765,FALSE,FALSE,15.5414016068222
2014,40.48649,-75.50588,FALSE,FALSE,16.4086548676004
2014,40.4955,-77.11765,FALSE,FALSE,122.665181245513
2014,40.4955,-77.09412,FALSE,FALSE,120.674702569978
2014,40.4955,-75.84706,FALSE,FALSE,17.0762097120861
2014,40.5045,-78.38824,FALSE,FALSE,230.307698501108
2014,40.5045,-75.85882,FALSE,FALSE,18.4508081488954
2014,40.5045,-75.77647,FALSE,FALSE,13.1079739948916
2014,40.5045,-75.50588,FALSE,FALSE,17.4595019455527
2014,40.51351,-75.77647,FALSE,FALSE,13.8796167863054
2014,40.51351,-75.52941,FALSE,FALSE,16.5002971535405
2014,40.52252,-75.77647,FALSE,FALSE,14.678917529924
2014,40.52252,-75.76471,FALSE,FALSE,14.1194215546405
2014,40.53153,-75.88235,FALSE,FALSE,21.7926593730938
2014,40.53153,-75.77647,FALSE,FALSE,15.5015987818748
2014,40.53153,-75.76471,FALSE,FALSE,14.9729478027402
2014,40.54054,-75.88235,FALSE,FALSE,22.3990991532224
2014,40.54054,-75.77647,FALSE,FALSE,16.3441306395918
2014,40.54054,-75.76471,FALSE,FALSE,15.8436852930056
2014,40.54955,-75.98824,FALSE,FALSE,30.435445668592
2014,40.54955,-75.75294,FALSE,FALSE,16.3011948415043
2014,40.55856,-77.16471,FALSE,FALSE,127.272472394259
2014,40.55856,-76,FALSE,FALSE,31.795648680401
2014,40.56757,-77.22353,FALSE,FALSE,132.337057569881
2014,40.56757,-76,FALSE,FALSE,32.3064857924132
2014,40.57658,-75.88235,FALSE,FALSE,25.0786626300977
2014,40.58559,-77.36471,FALSE,FALSE,144.4448725368
2014,40.59459,-77.58824,FALSE,FALSE,163.355613069439
2014,40.6036,-77.47059,FALSE,FALSE,153.586119037936
2014,40.6036,-75.85882,FALSE,FALSE,26.0638852439613
2014,40.61261,-75.85882,FALSE,FALSE,26.8728387864658
2014,40.62162,-75.84706,FALSE,FALSE,27.1473076457673
2014,40.69369,-76.2,FALSE,FALSE,54.1370729260684
2014,40.72072,-75.32941,FALSE,FALSE,44.8202170650472
2014,40.78378,-75.76471,FALSE,FALSE,41.6181813338568
2014,41.13514,-75.96471,FALSE,FALSE,83.5935012490314
2015,39.72973,-78.54118,FALSE,FALSE,256.027355941056
2015,39.72973,-76.68235,FALSE,FALSE,114.77108266301
2015,39.73874,-77.56471,FALSE,FALSE,177.799849686865
2015,39.73874,-76.94118,FALSE,FALSE,131.529660384482
2015,39.74775,-78.81176,FALSE,FALSE,277.571650556336
2015,39.74775,-78.75294,FALSE,FALSE,272.741021489312
2015,39.74775,-77.72941,FALSE,FALSE,190.2219650597
2015,39.74775,-75.78824,FALSE,FALSE,74.7384722986795
2015,39.75676,-78.75294,FALSE,FALSE,272.454327303064
2015,39.75676,-78.52941,FALSE,FALSE,254.143841328859
2015,39.75676,-77.24706,FALSE,FALSE,152.686810456076
2015,39.76577,-78.76471,FALSE,FALSE,273.138855684015
2015,39.76577,-78.75294,FALSE,FALSE,272.171005596733
2015,39.76577,-77.37647,FALSE,FALSE,162.005207208519
2015,39.76577,-76.72941,FALSE,FALSE,115.242256424864
2015,39.77477,-76.41176,FALSE,FALSE,94.8731717808451
2015,39.78378,-76.6,FALSE,FALSE,105.510661895207
2015,39.79279,-78.74118,FALSE,FALSE,270.372328616889
2015,39.79279,-75.83529,FALSE,FALSE,70.4474154264779
2015,39.8018,-77.32941,FALSE,FALSE,156.607931752669
2015,39.8018,-76.90588,FALSE,FALSE,125.084027866583
2015,39.8018,-76.52941,FALSE,FALSE,99.707803185047
2015,39.81081,-77.67059,FALSE,FALSE,182.85657969122
2015,39.81081,-76.95294,FALSE,FALSE,127.933998946661
2015,39.81982,-77.30588,FALSE,FALSE,153.917726705083
2015,39.81982,-77.05882,FALSE,FALSE,135.202370757116
2015,39.82883,-77.34118,FALSE,FALSE,156.212314039827
2015,39.82883,-77.32941,FALSE,FALSE,155.300948129185
2015,39.83784,-79.62353,FALSE,FALSE,342.549159196979
2015,39.83784,-76.72941,FALSE,FALSE,110.373088203518
2015,39.84685,-78.29412,FALSE,FALSE,231.940456682735
2015,39.84685,-76.72941,FALSE,FALSE,109.7901819332
2015,39.84685,-76.67059,FALSE,FALSE,105.727430753884
2015,39.84685,-75.71765,FALSE,FALSE,63.2153432069236
2015,39.85586,-78.62353,FALSE,FALSE,258.807896174742
2015,39.85586,-78.6,FALSE,FALSE,256.86190469596
2015,39.85586,-77.65882,FALSE,FALSE,180.086294031439
2015,39.85586,-77.22353,FALSE,FALSE,145.829632622104
2015,39.85586,-76.76471,FALSE,FALSE,111.70088172348
2015,39.86486,-77.37647,FALSE,FALSE,157.319998602554
2015,39.86486,-77.36471,FALSE,FALSE,156.397065005787
2015,39.86486,-76.74118,FALSE,FALSE,109.473974616438
2015,39.87387,-78.4,FALSE,FALSE,239.821950843429
2015,39.87387,-76.38824,FALSE,FALSE,85.4622258735217
2015,39.87387,-76.2,FALSE,FALSE,74.9149876316888
2015,39.87387,-75.62353,FALSE,FALSE,60.2742278506536
2015,39.87387,-75.61176,FALSE,FALSE,60.3559792817302
2015,39.87387,-75.45882,FALSE,FALSE,62.8800589870167
2015,39.88288,-77.37647,FALSE,FALSE,156.535992266639
2015,39.88288,-76.68235,FALSE,FALSE,104.194557591133
2015,39.88288,-76.17647,FALSE,FALSE,72.9210737693562
2015,39.89189,-78.6,FALSE,FALSE,255.8602425935
2015,39.89189,-77,FALSE,FALSE,126.943776725426
2015,39.9009,-77.51765,FALSE,FALSE,167.021792238474
2015,39.9009,-76.18824,FALSE,FALSE,71.9103087964293
2015,39.90991,-78.95294,FALSE,FALSE,284.785728225168
2015,39.90991,-78.65882,FALSE,FALSE,260.271386082264
2015,39.90991,-78.43529,FALSE,FALSE,241.713908621323
2015,39.90991,-77.35294,FALSE,FALSE,153.533355132091
2015,39.90991,-77.32941,FALSE,FALSE,151.669343408686
2015,39.90991,-77.18824,FALSE,FALSE,140.567186119994
2015,39.90991,-76.91765,FALSE,FALSE,119.786301427124
2015,39.91892,-78.96471,FALSE,FALSE,285.555838258067
2015,39.91892,-76.95294,FALSE,FALSE,121.988901813121
2015,39.91892,-76.65882,FALSE,FALSE,100.278146444377
2015,39.91892,-76.29412,FALSE,FALSE,76.2596182085766
2015,39.91892,-76.17647,FALSE,FALSE,69.7097608939652
2015,39.92793,-76.38824,FALSE,FALSE,81.3343229855858
2015,39.92793,-75.48235,FALSE,FALSE,56.551842431808
2015,39.93694,-78.94118,FALSE,FALSE,283.171760460172
2015,39.93694,-77.67059,FALSE,FALSE,178.044128767694
2015,39.93694,-76.70588,FALSE,FALSE,102.590920349244
2015,39.93694,-76.65882,FALSE,FALSE,99.1833262629278
2015,39.93694,-76.16471,FALSE,FALSE,67.5125265213612
2015,39.94595,-79.09412,FALSE,FALSE,295.778087581676
2015,39.94595,-78.48235,FALSE,FALSE,244.670097387085
2015,39.94595,-78.47059,FALSE,FALSE,243.691718897737
2015,39.94595,-76.76471,FALSE,FALSE,106.410620106074
2015,39.94595,-76.74118,FALSE,FALSE,104.667984040991
2015,39.94595,-76.16471,FALSE,FALSE,66.7266868567325
2015,39.94595,-75.76471,FALSE,FALSE,52.6620306950493
2015,39.95495,-80.07059,FALSE,FALSE,377.744205431697
2015,39.95495,-79.11765,FALSE,FALSE,297.558331187176
2015,39.95495,-78.49412,FALSE,FALSE,245.424019242463
2015,39.95495,-78.48235,FALSE,FALSE,244.443849438998
2015,39.95495,-77.24706,FALSE,FALSE,143.275377642899
2015,39.95495,-76.31765,FALSE,FALSE,74.8621287793517
2015,39.95495,-76.24706,FALSE,FALSE,70.5890093264515
2015,39.95495,-76.23529,FALSE,FALSE,69.9014034357299
2015,39.95495,-75.45882,FALSE,FALSE,54.3343011238691
2015,39.96396,-76.78824,FALSE,FALSE,107.202205841057
2015,39.96396,-76.45882,FALSE,FALSE,83.4402007079441
2015,39.96396,-76.24706,FALSE,FALSE,69.8658358262008
2015,39.96396,-75.44706,FALSE,FALSE,53.7479537354767
2015,39.97297,-78.90588,FALSE,FALSE,279.417650818536
2015,39.97297,-78.58824,FALSE,FALSE,252.840001765516
2015,39.97297,-76.76471,FALSE,FALSE,104.957869572777
2015,39.97297,-75.98824,FALSE,FALSE,55.8710556473454
2015,39.98198,-76.87059,FALSE,FALSE,112.567269105694
2015,39.98198,-76.41176,FALSE,FALSE,79.0318674259345
2015,39.98198,-75.85882,FALSE,FALSE,50.5815268810104
2015,39.98198,-75.2,FALSE,FALSE,62.8688068594876
2015,39.99099,-78.69412,FALSE,FALSE,261.287307173589
2015,39.99099,-78.32941,FALSE,FALSE,230.816634746362
2015,39.99099,-76.65882,FALSE,FALSE,96.0746976442128
2015,39.99099,-76.63529,FALSE,FALSE,94.3338536500048
2015,39.99099,-76.55294,FALSE,FALSE,88.3289073408737
2015,39.99099,-76.50588,FALSE,FALSE,84.9665359275273
2015,39.99099,-76.38824,FALSE,FALSE,76.8320780258079
2015,39.99099,-76.37647,FALSE,FALSE,76.0429305929494
2015,39.99099,-75.18824,FALSE,FALSE,62.76191325557
2015,40,-79.12941,FALSE,FALSE,297.633572422507
2015,40,-78.6,FALSE,FALSE,253.210293635001
2015,40,-76.8,FALSE,FALSE,106.269767812099
2015,40.00901,-79.09412,FALSE,FALSE,294.492541221141
2015,40.00901,-78.64706,FALSE,FALSE,256.956301808373
2015,40.00901,-78.58824,FALSE,FALSE,252.029010274995
2015,40.00901,-78.36471,FALSE,FALSE,233.334676732626
2015,40.00901,-76.4,FALSE,FALSE,76.4212044408549
2015,40.00901,-76.29412,FALSE,FALSE,69.3497850857041
2015,40.01802,-78.35294,FALSE,FALSE,232.144911559489
2015,40.01802,-77.96471,FALSE,FALSE,199.801478147041
2015,40.01802,-76.94118,FALSE,FALSE,116.428912546798
2015,40.01802,-76.48235,FALSE,FALSE,81.6356710586756
2015,40.01802,-76.47059,FALSE,FALSE,80.7951309984858
2015,40.01802,-76.28235,FALSE,FALSE,67.935521861416
2015,40.01802,-76.12941,FALSE,FALSE,58.6461086623492
2015,40.02703,-78.35294,FALSE,FALSE,231.942143401822
2015,40.02703,-78.25882,FALSE,FALSE,224.076289353123
2015,40.02703,-77.04706,FALSE,FALSE,124.459206110325
2015,40.02703,-77,FALSE,FALSE,120.709595141917
2015,40.02703,-76.83529,FALSE,FALSE,107.731060602012
2015,40.02703,-76.67059,FALSE,FALSE,95.0492966154459
2015,40.02703,-76.61176,FALSE,FALSE,90.6149458828936
2015,40.02703,-76.56471,FALSE,FALSE,87.1132241872747
2015,40.03604,-79.68235,FALSE,FALSE,343.603797606908
2015,40.03604,-79.03529,FALSE,FALSE,289.03710529914
2015,40.03604,-76.83529,FALSE,FALSE,107.328685087526
2015,40.03604,-76.21176,FALSE,FALSE,62.1074802525701
2015,40.03604,-76.17647,FALSE,FALSE,59.9341382545007
2015,40.04505,-79.63529,FALSE,FALSE,339.485332936209
2015,40.04505,-78.6,FALSE,FALSE,252.26638412076
2015,40.04505,-77.2,FALSE,FALSE,136.111431361713
2015,40.04505,-76.4,FALSE,FALSE,74.1160889242443
2015,40.04505,-76.36471,FALSE,FALSE,71.6363244629518
2015,40.04505,-76.34118,FALSE,FALSE,70.0057048374544
2015,40.04505,-75.21176,FALSE,FALSE,56.9757585032098
2015,40.05405,-77.51765,FALSE,FALSE,161.827098770869
2015,40.05405,-77.18824,FALSE,FALSE,134.849021329992
2015,40.05405,-77.07059,FALSE,FALSE,125.325723716187
2015,40.05405,-76.83529,FALSE,FALSE,106.54797911755
2015,40.06306,-76.89412,FALSE,FALSE,110.838785753081
2015,40.06306,-75.55294,FALSE,FALSE,40.4691004982393
2015,40.07207,-79.43529,FALSE,FALSE,322.168494450624
2015,40.07207,-78.54118,FALSE,FALSE,246.800753847397
2015,40.07207,-78.51765,FALSE,FALSE,244.82306505041
2015,40.07207,-77.05882,FALSE,FALSE,123.73172021852
2015,40.07207,-76.90588,FALSE,FALSE,111.423114747156
2015,40.07207,-76.89412,FALSE,FALSE,110.483353279781
2015,40.07207,-76.36471,FALSE,FALSE,69.94821563403
2015,40.07207,-76.25882,FALSE,FALSE,62.5852743898891
2015,40.07207,-76.23529,FALSE,FALSE,61.0091952919821
2015,40.07207,-76.05882,FALSE,FALSE,50.1670563535314
2015,40.08108,-78.51765,FALSE,FALSE,244.653558624881
2015,40.08108,-78.44706,FALSE,FALSE,238.719468706674
2015,40.08108,-77.07059,FALSE,FALSE,124.375312905014
2015,40.08108,-76.65882,FALSE,FALSE,91.5352724212281
2015,40.08108,-76.36471,FALSE,FALSE,69.4050095409301
2015,40.08108,-76.34118,FALSE,FALSE,67.7215844895563
2015,40.08108,-76.24706,FALSE,FALSE,61.1800856180981
2015,40.09009,-79.14118,FALSE,FALSE,297.050003144281
2015,40.09009,-78.54118,FALSE,FALSE,246.46788220745
2015,40.09009,-76.84706,FALSE,FALSE,106.023529938288
2015,40.09009,-76.64706,FALSE,FALSE,90.2114885416488
2015,40.09009,-76.29412,FALSE,FALSE,63.8354794446948
2015,40.09009,-76.18824,FALSE,FALSE,56.6362987866956
2015,40.0991,-78.52941,FALSE,FALSE,245.316460651411
2015,40.0991,-76.89412,FALSE,FALSE,109.464993551061
2015,40.0991,-76.38824,FALSE,FALSE,70.0746754981927
2015,40.0991,-75.82353,FALSE,FALSE,37.2991623151137
2015,40.10811,-79.09412,FALSE,FALSE,292.799126317487
2015,40.10811,-79.01176,FALSE,FALSE,285.843147437244
2015,40.10811,-76.90588,FALSE,FALSE,110.092481572581
2015,40.10811,-76.23529,FALSE,FALSE,58.5829321114051
2015,40.10811,-76.04706,FALSE,FALSE,46.5074373505053
2015,40.10811,-76,FALSE,FALSE,43.883887514997
2015,40.10811,-75.94118,FALSE,FALSE,40.9201017474703
2015,40.10811,-75.4,TRUE,FALSE,41.3721913138808
2015,40.11712,-78.70588,FALSE,FALSE,259.885278358364
2015,40.11712,-76.49412,FALSE,FALSE,77.1128489409783
2015,40.11712,-76.29412,FALSE,FALSE,62.1784138663632
2015,40.11712,-76.02353,FALSE,FALSE,44.4185743444323
2015,40.11712,-75.27059,FALSE,FALSE,47.7612492065894
2015,40.12613,-78.54118,FALSE,FALSE,245.849617879298
2015,40.12613,-78.52941,FALSE,FALSE,244.857251017916
2015,40.12613,-78.30588,FALSE,FALSE,226.024922911823
2015,40.12613,-77.22353,FALSE,FALSE,135.537025196387
2015,40.12613,-77.04706,FALSE,FALSE,121.007124988195
2015,40.12613,-76.52941,FALSE,FALSE,79.4203517133177
2015,40.12613,-76.30588,FALSE,FALSE,62.5047301243877
2015,40.12613,-76.07059,FALSE,FALSE,46.4840177724002
2015,40.12613,-76.05882,FALSE,FALSE,45.7652257228242
2015,40.12613,-75.22353,FALSE,FALSE,50.0735647164093
2015,40.13514,-78.85882,FALSE,FALSE,272.520439092444
2015,40.13514,-78.6,FALSE,FALSE,250.667512708439
2015,40.13514,-78.47059,FALSE,FALSE,239.751579107275
2015,40.13514,-77.34118,FALSE,FALSE,145.051040356812
2015,40.13514,-77.18824,FALSE,FALSE,132.375961201914
2015,40.13514,-76.94118,FALSE,FALSE,112.061194088758
2015,40.13514,-76.92941,FALSE,FALSE,111.099858299206
2015,40.13514,-76.30588,FALSE,FALSE,61.9937711104012
2015,40.13514,-76.23529,FALSE,FALSE,56.8801848120676
2015,40.13514,-75.78824,FALSE,FALSE,32.5507723154151
2015,40.14414,-79.74118,FALSE,FALSE,347.053720608682
2015,40.14414,-79.10588,FALSE,FALSE,293.27827490907
2015,40.14414,-77.49412,FALSE,FALSE,157.576067942427
2015,40.14414,-77.36471,FALSE,FALSE,146.788778247446
2015,40.14414,-77.31765,FALSE,FALSE,142.874191865733
2015,40.14414,-77.12941,FALSE,FALSE,127.270140469765
2015,40.14414,-77.09412,FALSE,FALSE,124.356213231604
2015,40.14414,-76.94118,FALSE,FALSE,111.781101130314
2015,40.14414,-76.65882,FALSE,FALSE,88.8911721946819
2015,40.14414,-76.52941,FALSE,FALSE,78.6244173472208
2015,40.14414,-76.41176,FALSE,FALSE,69.4871288692392
2015,40.14414,-76.22353,FALSE,FALSE,55.4945000252429
2015,40.14414,-76.05882,FALSE,FALSE,44.3821680077354
2015,40.14414,-76.04706,FALSE,FALSE,43.6525369468119
