"","Int_est","DJ_est","DN_est","AC_est","Intp","DJp","DNp","ACp","Rsquared","Adj Rsquared"
"3242",4.9834246313228,-0.612451930689141,1.05976091907015,0.000136785464404084,1.16612978251039e-39,0.00300734566709371,7.45728179609394e-07,4.70375813326797e-11,0.211855738562386,0.205959397454374
"3243",5.42398654498309,-0.793788322311613,0.7315652126808,0.000114047741018479,3.17429231557462e-57,5.57762168029203e-05,0.000186527603173574,4.53560960715811e-12,0.236129039570221,0.230414294230347
"3244",5.84494215596889,-0.954511121554028,0.950273002267783,8.52191319207063e-05,5.25923427569341e-65,8.82572031455404e-07,1.0493429894314e-06,6.99052312176394e-08,0.246994665132268,0.241361208761686
"3245",5.23801305645684,-0.786084596542972,0.825845075190915,0.000126120346619506,1.82946480918189e-55,2.3766550783862e-05,8.77844743957288e-06,3.6281843503988e-13,0.259359777556309,0.253818828261219
"3246",5.59448060530194,-0.86065464362398,0.824536287564389,0.000110111422662076,6.54317194564032e-56,5.26200390130863e-06,2.43382358958429e-05,9.0748138032799e-09,0.216865766144422,0.211006906539518
"3247",5.39077205835535,-0.83057035250863,0.774960727251055,0.000115308540275045,1.69792112812597e-51,1.97003120022302e-05,5.9145476226709e-05,1.40459996670937e-12,0.270367430514553,0.264908832737854
"3248",5.46680690950838,-0.853257192495058,0.738544432586602,0.000121082084047907,1.42160321774355e-49,1.2722800250261e-05,0.000192139470852216,7.93231303074768e-09,0.204238304828197,0.198284975437884
"3249",5.62343765578496,-1.01003360420527,0.660899399431053,0.000113511676139589,3.21956418268824e-57,1.90429875169074e-07,0.000746468458006637,4.74380526252584e-10,0.227518127543827,0.221738961415726
"3250",5.66522054409378,-0.921700333805475,0.557573949831526,0.000106940514182863,3.12567260044898e-50,4.17401953357518e-06,0.00439008441220039,8.98547338843305e-09,0.225332032048573,0.21953651109133
"3251",5.29618915095638,-0.834176060921265,0.732189357205866,0.000129271874159239,8.00617065745739e-56,5.98704385824838e-06,8.9982625647549e-05,3.76376766223728e-13,0.247127007798228,0.241494541522404
"3252",5.35113534339494,-0.779866455974713,0.891824061943036,0.00011914581301223,1.98554650691034e-52,4.78083571972069e-05,5.71588487605995e-06,2.59305988586918e-10,0.221418034115956,0.215593231378669
"3253",5.30035180189817,-0.778488854849321,0.890215113254637,0.000126535608705187,4.08475395936963e-59,2.28952404572515e-05,1.78569169699389e-06,6.24619605633521e-13,0.255079518337384,0.249506547152876
"3254",5.4775763023908,-0.771000178239829,0.929864876331337,0.000107710470420882,3.06539903519065e-62,7.20427118981698e-05,2.44149704408177e-06,1.42125099468197e-11,0.238922797932775,0.233228953528282
"3255",5.31994823248039,-0.814875117505847,0.779200657341143,0.000130950298310625,3.21745155579515e-50,1.49087687946329e-05,4.80142003056716e-05,4.34666381192831e-11,0.233068354250928,0.227330711015898
"3256",5.76624503802055,-1.0463569493203,0.682878014554272,0.00010714594811439,1.05145115247557e-60,1.15281038510871e-08,0.000205380940119417,1.35727675154523e-09,0.260450708428356,0.254917920710862
"3257",5.67131934330131,-0.89211841568751,0.838545150804975,0.000102689823471246,1.01365850043805e-62,1.55787951521364e-06,7.77458350587588e-06,1.16941504175378e-10,0.264822844527848,0.259322766057981
"3258",5.3482927469657,-0.759699674589395,0.907130019562461,0.000121351792394954,2.73536724691074e-44,0.000160190311964336,1.15798329226275e-05,1.3464490153721e-08,0.202376287361439,0.196409027665889
"3259",5.28463695157036,-0.691991112249581,0.77716352936106,0.000116735826303416,5.04011161520413e-61,0.000228431604503168,2.88102205510465e-05,1.29374162609757e-14,0.262084013469788,0.256563444992006
"3260",5.04263921606448,-0.663513257729716,0.710045995606472,0.000139686760137444,4.04272785230155e-46,0.000813725853420498,0.000357045860969043,4.18458424502812e-14,0.234113718765056,0.228383896212176
"3261",5.62650313516621,-0.757999370586762,0.806090485627531,0.000100746489268494,2.25530354946826e-59,0.000101521348707163,3.5864962606887e-05,8.15841003503632e-09,0.213119154283618,0.207232265163545
"3262",5.80374165222893,-0.905712822938142,0.870616269956137,9.01704992757536e-05,5.67180526039947e-60,1.18603347647904e-06,2.74393970616711e-06,1.20497668649911e-07,0.250630272020023,0.245024014703464
"3263",5.64723607617647,-0.955505209456922,0.723864348258999,0.000106134540692103,4.35459406421331e-65,3.44752897513031e-07,9.47497071283718e-05,6.98790874225231e-13,0.284261679247671,0.278907028468975
"3264",5.7251967282224,-0.968658877599059,0.714783149629972,0.000100616010997688,8.90456973842336e-59,5.69403253351727e-07,0.000228628125973195,2.03990943948237e-08,0.21993113193643,0.214095205242687
"3265",5.46991118315976,-0.846932348482084,0.785195628410269,0.000109997811267598,2.81414760609665e-64,5.73463549661367e-06,2.73568930713856e-05,1.39221040102349e-13,0.265562537194889,0.260067992585374
"3266",5.2869025163661,-0.853982244611263,0.889589561066666,0.000126830245332242,9.91182626561278e-50,7.99284019904478e-06,5.18869026099966e-06,3.52367212787587e-12,0.25761819268121,0.25206421407284
"3267",5.06460746241031,-0.600487681478735,1.04462513935672,0.000132069127856824,2.02845972887203e-39,0.00486053176557573,3.04044033986468e-06,2.25307125016534e-09,0.17945556489489,0.173316828472658
"3268",5.39323420879875,-0.813649955185353,0.856841645161433,0.000114856613238542,9.03828330947199e-54,2.15594347220986e-05,6.85177901115105e-06,4.66608026655758e-12,0.266530460748402,0.26104315746223
"3269",5.56503301417044,-0.845677086149244,0.733053067397651,0.000111612831575272,7.96265739564826e-53,1.54972789380719e-05,0.000214377945682776,3.87493670179735e-09,0.215640011173538,0.209771981331944
"3270",5.55077299353432,-0.875686524691179,0.886777498619314,0.000103334440291862,3.07248104047217e-56,6.08007501502766e-06,5.67584151058017e-06,4.04032286759462e-10,0.246103863671899,0.24046374295124
"3271",5.51374409098583,-0.769177051763486,0.885207249818804,0.000103726339308045,1.84638830120835e-41,0.000312661810431807,5.68173298022659e-05,2.72676312392313e-06,0.168252698068225,0.16203014967472
"3272",5.44457410876741,-0.900067100259883,0.755477347387939,0.000113016168645855,4.97308661294361e-56,4.88926396304906e-06,0.000131728424322851,4.3615753370449e-12,0.244496355125225,0.238844208156087
"3273",4.97500364591327,-0.491789199176523,0.938179972526054,0.000130538353841134,1.05877859989921e-47,0.0151617362479533,4.80038860146457e-06,2.47297324941977e-14,0.229991800507621,0.224231140661044
"3274",5.70823840788685,-0.902529995729464,0.749784181899737,0.000106353841371453,6.00765145301497e-59,1.90595727911528e-06,6.96504967993988e-05,3.80924403686287e-10,0.264774145399165,0.259273702596664
"3275",5.50065138739544,-0.807188141354705,0.811729155052416,0.000107306162067567,3.44911178904895e-56,3.68277036405735e-05,3.75112758691646e-05,2.16415962038303e-10,0.228448492590793,0.222676286799702
"3276",5.6374766579025,-0.886876742731524,0.739775202830313,0.000107216522055251,2.27141414850339e-60,2.16083926350261e-06,0.000102560105260884,5.42281796759568e-11,0.254372667201116,0.248794407853493
"3277",5.88375511791257,-0.956365009873857,0.660183012104883,9.51728008924301e-05,1.42382236337517e-58,4.71777238416199e-07,0.0005562980661349,1.22555608945894e-06,0.20522945846858,0.199283544192784
"3278",5.1922963291554,-0.711152725770262,1.19473606759908,0.000115150159906737,2.45739435873795e-55,0.000208923018297246,8.7212505322384e-10,3.27142257820924e-14,0.295793500690502,0.290525122890181
"3279",5.99855680814767,-1.10834825255662,0.75645517907797,8.47579397117351e-05,2.60681833968958e-55,9.88181935617939e-09,0.000141070220427477,2.77129220055044e-06,0.231662675304524,0.225914515768149
"3280",5.33509006207291,-0.740526218824503,0.690584503156352,0.000120542947406099,3.53676818522593e-51,0.000209067555569248,0.000583084167988795,1.01296673731679e-11,0.219678144766771,0.213840325400937
"3281",5.12337103391153,-0.606618732495861,1.24919766612984,0.000115968820862864,1.78152403016972e-56,0.0014009181514471,1.08904308325407e-10,4.04011048421484e-13,0.281150122175985,0.275772192915456
"3282",5.84119469227224,-1.03591771539391,0.786754247120135,9.15834038635843e-05,3.67739247822164e-62,2.77964752740034e-08,2.15409386988125e-05,1.5242796018415e-09,0.282488199333893,0.277120280625668
"3283",5.37742491791625,-0.756151071066207,0.94259814168739,0.000120189452810135,2.85139979543022e-49,9.05596156279724e-05,2.2268759793595e-06,4.77012064377616e-09,0.214123076659006,0.208243698180146
"3284",5.20155954126848,-0.715966540241989,1.06194655568034,0.000120994967589851,6.27931048874363e-53,0.000265004023239838,1.13205669057258e-07,7.42463659783568e-14,0.268134550596435,0.262659247982443
"3285",5.56740988047401,-0.841108082151695,0.910175431674069,0.000103803044112623,1.61009482747947e-58,6.4495800295273e-06,9.30214329556525e-07,3.92056091709586e-11,0.282734393745553,0.277368316890781
"3286",5.17123728621083,-0.589602647165974,0.779695638386824,0.000138061249068815,2.80675462735834e-49,0.00207096893915171,5.25469625439409e-05,1.3752730174364e-12,0.23084985023209,0.225095609710135
"3287",5.79730807004753,-1.02189217084734,0.615574854864075,0.000102018816971652,9.52785735899668e-73,1.62500035485854e-08,0.000670629121603761,1.7984633560495e-11,0.259661408388917,0.254122715683597
"3288",5.0927873766299,-0.668368434649874,0.796901375069898,0.000137315669859263,3.04975760073943e-40,0.00106271543455019,0.000108598665215823,3.32947692636264e-11,0.215979823404616,0.210114335799164
"3289",5.51144176847809,-0.931653572955361,0.874392820019555,0.00010651722656293,8.3231706347723e-58,4.72611419345978e-07,1.88332913081516e-06,8.92795803646558e-12,0.290126474830923,0.284815700328411
"3290",5.13453701270024,-0.630150747184236,0.935170887487986,0.000133386678671597,1.88474512002915e-53,0.000744910102436387,8.61985812615117e-07,1.66899851635474e-13,0.248202937981723,0.242578521058893
"3291",5.23207120414745,-0.668303920149413,1.03512608413642,0.000126014325540853,5.24153974056998e-44,0.000633682515309902,4.37022116966208e-07,5.29300010017107e-09,0.207416751805425,0.201487201320179
